B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
39.5,4.25,6.5,16,117.0,1210,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5526315789473685,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746,1640.25,212.625,45.75,7.714285714285714,35.25,303.75,48.0,5.4,33.0,688.5,57.5,2.3823529411764706,23.5,4779.0,158.5,0.3432203389830508,-77.5,0.12962962962962962,-35.25,27.5625,39.375,12.75,0.7,-2.25,89.25,22.25,0.3088235294117647,-11.75,619.5,123.25,0.04449152542372881,-112.75,0.18518518518518517,-33.0,1.4285714285714286,2.25,56.25,127.5,24.5,0.4411764705882353,-9.5,885.0,125.5,0.0635593220338983,-110.5,0.41975308641975306,-23.5,3.238095238095238,11.75,2.2666666666666666,9.5,289,2006.0,135.0,0.1440677966101695,-101.0,2.9135802469135803,77.5,22.476190476190474,112.75,15.733333333333333,110.5,6.9411764705882355,101.0,13924.0
24.92,1.25,0.0,0,80.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,5,2,1,0,0,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.8717948717948718,0.8571428571428571,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746,671.8464000000001,58.32000000000001,28.17,11.520000000000001,23.67,25.92,26.92,25.92,24.92,25.92,26.92,25.92,24.92,2099.52,106.92,0.32,-55.08,0.08680555555555555,-23.67,5.0625,2.25,3.25,2.25,1.25,2.25,3.25,2.25,1.25,182.25,83.25,0.027777777777777776,-78.75,0.038580246913580245,-24.92,0.4444444444444444,-1.25,1.0,1.0,2.0,1.0,0.0,81.0,82.0,0.012345679012345678,-80.0,0.038580246913580245,-24.92,0.4444444444444444,-1.25,1.0,0.0,1,81.0,82.0,0.012345679012345678,-80.0,3.125,55.08,36.0,78.75,81.0,80.0,81.0,80.0,6561.0
36.58,0.29,0.0,10,200.0,18,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,5,2,0,1,0,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.8717948717948718,0.8571428571428571,0.9205607476635514,0.2760416666666667,0.5583333333333333,0.5359801488833746,1412.2564,48.4782,38.87,29.131782945736433,36.29,37.58,38.58,37.58,36.58,413.38,48.58,3.416363636363636,26.58,7553.58,238.57999999999998,0.18696517412935323,-163.42000000000002,0.03432676955827568,-36.29,1.6641000000000001,1.29,2.29,1.29,0.29000000000000004,14.190000000000001,12.29,0.11727272727272728,-9.71,259.29,202.29,0.006417910447761194,-199.71,0.02660989888238425,-36.58,0.7751937984496123,-0.29000000000000004,1.0,11.0,12.0,0.09090909090909091,-10.0,201.0,202.0,0.004975124378109453,-200.0,0.2927088877062267,-26.58,8.527131782945736,9.71,11.0,10.0,121,2211.0,212.0,0.05472636815920398,-190.0,5.348589675359234,163.42000000000002,155.81395348837208,199.71,201.0,200.0,18.272727272727273,190.0,40401.0
17.08,3.29,0.335,0,140.0,2,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,7,0,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.5359801488833746,326.8863999999999,77.5632,22.369999999999997,4.214452214452214,13.79,24.136799999999997,19.415,13.543071161048688,16.744999999999997,18.08,19.08,18.08,17.08,2549.2799999999997,159.07999999999998,0.1282269503546099,-122.92,0.23727876106194692,-13.79,18.4041,5.72715,5.625,3.213483146067416,2.955,4.29,5.29,4.29,3.29,604.89,145.29,0.030425531914893618,-136.71,0.07383849557522125,-16.744999999999997,0.3111888111888112,-2.955,1.782225,1.335,2.335,1.335,0.33499999999999996,188.23499999999999,142.335,0.009468085106382978,-139.665,0.05530973451327434,-17.08,0.2331002331002331,-3.29,0.7490636704119851,-0.33499999999999996,1,141.0,142.0,0.0070921985815602835,-140.0,7.798672566371682,122.92,32.86713286713287,136.71,105.6179775280899,139.665,141.0,140.0,19881.0
18.08,6.75,0.04,0,140.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,9,7,0,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.5769230769230769,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,364.04639999999995,147.86999999999998,26.83,2.4619354838709677,11.329999999999998,19.8432,20.119999999999997,18.346153846153843,18.04,19.08,20.08,19.08,18.08,2690.2799999999997,160.07999999999998,0.1353191489361702,-121.92,0.4061844863731657,-11.329999999999998,60.0625,8.06,8.79,7.451923076923077,6.71,7.75,8.75,7.75,6.75,1092.75,148.75,0.0549645390070922,-133.25,0.05450733752620546,-18.04,0.13419354838709677,-6.71,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,146.64000000000001,142.04,0.007375886524822696,-139.96,0.052410901467505246,-18.08,0.12903225806451613,-6.75,0.9615384615384615,-0.040000000000000036,1,141.0,142.0,0.0070921985815602835,-140.0,7.389937106918239,121.92,18.193548387096776,133.25,135.57692307692307,139.96,141.0,140.0,19881.0
20.42,7.5,1.5,1,160.0,234,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,8,7,1,1,0,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.7419354838709677,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746,458.8164000000001,182.07000000000002,29.92,2.52,12.920000000000002,53.550000000000004,23.92,8.568000000000001,18.92,42.84,23.42,10.71,19.42,3448.6200000000003,182.42000000000002,0.13304347826086957,-139.57999999999998,0.3968253968253968,-12.920000000000002,72.25,21.25,11.0,3.4,6.0,17.0,10.5,4.25,6.5,1368.5,169.5,0.052795031055900624,-152.5,0.11671335200746964,-18.92,0.29411764705882354,-6.0,6.25,5.0,4.5,1.25,0.5,402.5,163.5,0.015527950310559006,-158.5,0.09337068160597571,-19.42,0.23529411764705882,-6.5,0.8,-0.5,4,322.0,163.0,0.012422360248447204,-159.0,7.516339869281045,139.57999999999998,18.941176470588236,152.5,64.4,158.5,80.5,159.0,25921.0
22.42,11.25,0.75,4,0.0,321,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,2,13,3,1,1,0,0,0,0.5447761194029851,0.7019230769230769,0.7019230769230769,0.125,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746,548.4964000000001,286.89500000000004,35.67,1.9118367346938776,11.170000000000002,40.985,25.17,13.382857142857144,21.67,117.10000000000001,28.42,4.684,18.42,23.42,24.42,23.42,22.42,0.523057216054654,-11.170000000000002,150.0625,21.4375,14.0,7.0,10.5,61.25,17.25,2.45,7.25,12.25,13.25,12.25,11.25,0.07472245943637916,-21.67,0.14285714285714285,-10.5,3.0625,8.75,6.75,0.35,-3.25,1.75,2.75,1.75,0.75,0.2134927412467976,-18.42,0.40816326530612246,-7.25,2.857142857142857,3.25,25,5.0,6.0,5.0,4.0,0.04269854824935952,-22.42,0.08163265306122448,-11.25,0.5714285714285714,-0.75,0.2,-4.0,1.0
16.92,0.5,0.165,6,240.0,35,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,6,7,0,1,1,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.9205607476635514,0.2760416666666667,0.5445544554455446,0.5359801488833746,321.12640000000005,26.880000000000003,19.42,11.946666666666667,16.42,20.876800000000003,19.085,15.38197424892704,16.755000000000003,125.44000000000001,24.92,2.56,10.920000000000002,4318.72,258.92,0.07435684647302905,-223.07999999999998,0.08370535714285714,-16.42,2.25,1.7475,2.665,1.2875536480686696,0.33499999999999996,10.5,8.5,0.21428571428571427,-5.5,361.5,242.5,0.006224066390041493,-239.5,0.06501116071428571,-16.755000000000003,0.7766666666666667,-0.33499999999999996,1.3572250000000001,8.155000000000001,8.165,0.16642857142857143,-5.835,280.765,242.165,0.00483402489626556,-239.835,0.39062499999999994,-10.920000000000002,4.666666666666667,5.5,6.008583690987124,5.835,49,1687.0,248.0,0.029045643153526972,-234.0,13.448660714285714,223.07999999999998,160.66666666666666,239.5,206.86695278969955,239.835,34.42857142857143,234.0,58081.0
21.92,0.54,0.04,1,840.0,59,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2,2,13,7,1,1,1,0,0,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.125,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746,525.3264,35.296800000000005,24.46,14.883116883116884,21.380000000000003,23.836800000000004,23.96,22.03846153846154,21.880000000000003,45.84,24.92,11.46,20.92,19275.72,863.92,0.027253269916765757,-818.08,0.06719022687609075,-21.380000000000003,2.3716,1.6016000000000001,2.58,1.4807692307692308,0.5,3.08,3.54,0.77,-0.45999999999999996,1295.14,842.54,0.00183115338882283,-839.46,0.04537521815008726,-21.880000000000003,0.6753246753246753,-0.5,1.0816000000000001,2.08,3.04,0.52,-0.96,874.64,842.04,0.0012366230677764566,-839.96,0.08726003490401396,-20.92,1.2987012987012987,0.45999999999999996,1.923076923076923,0.96,4,1682.0,843.0,0.0023781212841854932,-839.0,36.69284467713787,818.08,546.1038961038961,839.46,808.6538461538461,839.96,420.5,839.0,707281.0
54.42,0.5,3.96,0,180.0,314,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07246376811594203,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,8,3,1,0,0,0,0,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.7419354838709677,0.35294117647058826,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746,3071.3764,83.13,56.92,36.946666666666665,53.92,274.8832,60.38,11.173387096774194,50.46,55.42,56.42,55.42,54.42,10031.02,236.42000000000002,0.3061878453038674,-125.58,0.02706604114038253,-53.92,2.25,7.4399999999999995,6.46,0.3024193548387097,-3.46,1.5,2.5,1.5,0.5,271.5,182.5,0.008287292817679558,-179.5,0.08949837603753158,-50.46,3.3066666666666666,3.46,24.6016,4.96,5.96,4.96,3.96,897.76,185.96,0.02740331491712707,-176.04,0.01804402742692169,-54.42,0.6666666666666666,-0.5,0.20161290322580647,-3.96,1,181.0,182.0,0.0055248618784530384,-180.0,3.2659689642728256,125.58,120.66666666666667,179.5,36.49193548387097,176.04,181.0,180.0,32761.0
19.58,0.665,1.665,0,220.0,5,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,12,7,0,0,0,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746,423.53639999999996,34.265699999999995,22.244999999999997,12.360360360360358,18.915,54.845699999999994,23.244999999999997,7.72232645403377,17.915,20.58,21.58,20.58,19.58,4548.179999999999,241.57999999999998,0.09312217194570135,-200.42000000000002,0.08090379008746357,-18.915,2.772225,4.437225,4.33,0.624765478424015,-1.0,1.665,2.665,1.665,0.665,367.96500000000003,222.665,0.00753393665158371,-219.335,0.1294946550048591,-17.915,1.6006006006006006,1.0,7.102225,2.665,3.665,2.665,1.665,588.965,223.665,0.012058823529411764,-218.335,0.04859086491739553,-19.58,0.6006006006006006,-0.665,0.37523452157598497,-1.665,1,221.0,222.0,0.004524886877828055,-220.0,10.738581146744412,200.42000000000002,132.73273273273273,219.335,82.92682926829268,218.335,221.0,220.0,48841.0
20.42,0.0,0.0,0,152.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.012681159420289856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,7,0,0,0,1,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.3333333333333333,458.8164000000001,21.42,22.42,21.42,20.42,21.42,22.42,21.42,20.42,21.42,22.42,21.42,20.42,3277.26,174.42000000000002,0.14,-131.57999999999998,0.046685340802987856,-20.42,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,153.0,154.0,0.006535947712418301,-152.0,0.046685340802987856,-20.42,1.0,0.0,1.0,1.0,2.0,1.0,0.0,153.0,154.0,0.006535947712418301,-152.0,0.046685340802987856,-20.42,1.0,0.0,1.0,0.0,1,153.0,154.0,0.006535947712418301,-152.0,7.142857142857142,131.57999999999998,153.0,152.0,153.0,152.0,153.0,152.0,23409.0
23.25,1.0,0.835,0,300.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,7,1,0,0,2,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.7878787878787878,588.0625,48.5,26.25,12.125,22.25,44.49875,26.085,13.215258855585832,22.415,24.25,25.25,24.25,23.25,7299.25,325.25,0.08056478405315615,-276.75,0.08247422680412371,-22.25,4.0,3.67,3.835,1.0899182561307903,0.16500000000000004,2.0,3.0,2.0,1.0,602.0,303.0,0.006644518272425249,-299.0,0.0756701030927835,-22.415,0.9175,-0.16500000000000004,3.367225,1.835,2.835,1.835,0.835,552.335,302.835,0.006096345514950166,-299.165,0.041237113402061855,-23.25,0.5,-1.0,0.5449591280653951,-0.835,1,301.0,302.0,0.0033222591362126247,-300.0,12.412371134020619,276.75,150.5,299.0,164.03269754768394,299.165,301.0,300.0,90601.0
29.58,4.5,7.5,2,330.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,12,7,1,1,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746,935.1363999999999,168.19,36.08,5.56,25.08,259.93,39.08,3.5976470588235294,22.08,91.74,33.58,10.193333333333333,27.58,10121.98,361.58,0.09238670694864048,-300.42,0.1798561151079137,-25.08,30.25,46.75,14.0,0.6470588235294118,-3.0,16.5,8.5,1.8333333333333333,2.5,1820.5,336.5,0.01661631419939577,-325.5,0.27795945062132116,-22.08,1.5454545454545454,3.0,72.25,25.5,11.5,2.8333333333333335,5.5,2813.5,339.5,0.0256797583081571,-322.5,0.09810333551340746,-27.58,0.5454545454545454,-2.5,0.35294117647058826,-5.5,9,993.0,334.0,0.00906344410876133,-328.0,10.824068018312623,300.42,60.18181818181818,325.5,38.94117647058823,322.5,110.33333333333333,328.0,109561.0
23.75,0.71,0.25,1,240.0,4,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,12,7,0,1,1,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.9205607476635514,0.2760416666666667,0.5445544554455446,0.5359801488833746,612.5625,42.3225,26.46,14.473684210526317,23.04,30.9375,26.0,19.8,23.5,49.5,26.75,12.375,22.75,5964.75,265.75,0.10269709543568464,-216.25,0.06909090909090909,-23.04,2.9240999999999997,2.1375,2.96,1.3679999999999999,0.45999999999999996,3.42,3.71,0.855,-0.29000000000000004,412.11,242.71,0.007095435684647303,-239.29,0.050505050505050504,-23.5,0.7309941520467836,-0.45999999999999996,1.5625,2.5,3.25,0.625,-0.75,301.25,242.25,0.005186721991701245,-239.75,0.08080808080808081,-22.75,1.1695906432748537,0.29000000000000004,1.6,0.75,4,482.0,243.0,0.008298755186721992,-239.0,9.737373737373737,216.25,140.93567251461988,239.29,192.8,239.75,120.5,239.0,58081.0
37.33,2.665,0.165,0,0.0,501,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,7,0,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.5359801488833746,1469.1888999999999,140.47944999999999,41.995,10.458390177353342,34.665,44.65445,39.495,32.90128755364807,37.165,38.33,39.33,38.33,37.33,38.33,39.33,38.33,37.33,0.09561701017479782,-34.665,13.432225,4.269725,4.83,3.1459227467811157,2.5,3.665,4.665,3.665,2.665,3.665,4.665,3.665,2.665,0.0303939472997652,-37.165,0.3178717598908595,-2.5,1.3572250000000001,1.165,2.165,1.165,0.16500000000000004,1.165,2.165,1.165,0.16500000000000004,0.026089225150013044,-37.33,0.2728512960436562,-2.665,0.8583690987124464,-0.16500000000000004,1,1.0,2.0,1.0,0.0,0.026089225150013044,-37.33,0.2728512960436562,-2.665,0.8583690987124464,-0.16500000000000004,1.0,0.0,1.0
40.58,1.5,0.0,0,300.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,6,0,0,0,0,2,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5526315789473685,0.9205607476635514,0.764,0.5583333333333333,0.7878787878787878,1728.8963999999999,103.94999999999999,44.08,16.631999999999998,39.08,41.58,42.58,41.58,40.58,41.58,42.58,41.58,40.58,12515.58,342.58,0.13813953488372094,-259.42,0.06012506012506013,-39.08,6.25,2.5,3.5,2.5,1.5,2.5,3.5,2.5,1.5,752.5,303.5,0.008305647840531562,-298.5,0.02405002405002405,-40.58,0.4,-1.5,1.0,1.0,2.0,1.0,0.0,301.0,302.0,0.0033222591362126247,-300.0,0.02405002405002405,-40.58,0.4,-1.5,1.0,0.0,1,301.0,302.0,0.0033222591362126247,-300.0,7.23905723905724,259.42,120.4,298.5,301.0,300.0,301.0,300.0,90601.0
39.17,2.5,10.0,0,200.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.08514492753623189,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,2,6,3,0,0,1,2,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.65625,0.35294117647058826,0.9205607476635514,0.764,0.5445544554455446,0.7878787878787878,1613.6289000000002,140.595,43.67,11.477142857142857,36.67,441.87,51.17,3.651818181818182,29.17,40.17,41.17,40.17,39.17,8074.17,241.17000000000002,0.19985074626865673,-160.82999999999998,0.08712969878018421,-36.67,12.25,38.5,14.5,0.3181818181818182,-7.5,3.5,4.5,3.5,2.5,703.5,204.5,0.017412935323383085,-197.5,0.27383619616629323,-29.17,3.142857142857143,7.5,121.0,11.0,12.0,11.0,10.0,2211.0,212.0,0.05472636815920398,-190.0,0.024894199651481205,-39.17,0.2857142857142857,-2.5,0.09090909090909091,-10.0,1,201.0,202.0,0.004975124378109453,-200.0,5.003734129947722,160.82999999999998,57.42857142857143,197.5,18.272727272727273,190.0,201.0,200.0,40401.0
