B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
33.75,2.75,0.0,0,180.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,6,0,0,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.7446808510638298,0.5319148936170213,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1207.5625,130.3125,38.5,9.266666666666667,31.0,34.75,35.75,34.75,33.75,34.75,35.75,34.75,33.75,6289.75,215.75,0.1919889502762431,-146.25,0.1079136690647482,-31.0,14.0625,3.75,4.75,3.75,2.75,3.75,4.75,3.75,2.75,678.75,184.75,0.020718232044198894,-177.25,0.02877697841726619,-33.75,0.26666666666666666,-2.75,1.0,1.0,2.0,1.0,0.0,181.0,182.0,0.0055248618784530384,-180.0,0.02877697841726619,-33.75,0.26666666666666666,-2.75,1.0,0.0,1,181.0,182.0,0.0055248618784530384,-180.0,5.2086330935251794,146.25,48.266666666666666,177.25,181.0,180.0,181.0,180.0,32761.0
15.83,7.625,0.125,1,0.0,160,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,10,6,0,1,1,0,0.5176470588235295,0.0,0.5106888361045131,0.3484848484848485,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,283.24889999999994,145.15875,25.455,1.9513043478260867,8.204999999999998,18.933749999999996,17.955,14.959999999999999,15.704999999999998,33.66,18.83,8.415,14.829999999999998,16.83,17.83,16.83,15.829999999999998,0.5124777183600714,-8.204999999999998,74.390625,9.703125,9.75,7.666666666666667,7.5,17.25,10.625,4.3125,6.625,8.625,9.625,8.625,7.625,0.06684491978609626,-15.704999999999998,0.13043478260869565,-7.5,1.265625,2.25,3.125,0.5625,-0.875,1.125,2.125,1.125,0.125,0.11883541295306002,-14.829999999999998,0.2318840579710145,-6.625,1.7777777777777777,0.875,4,2.0,3.0,2.0,1.0,0.05941770647653001,-15.829999999999998,0.11594202898550725,-7.625,0.8888888888888888,-0.125,0.5,-1.0,1.0
25.75,0.75,0.25,0,349.0,23,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.5655737704918032,0.5319148936170213,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,715.5625,46.8125,28.5,15.285714285714286,25.0,33.4375,28.0,21.4,25.5,26.75,27.75,26.75,25.75,9362.5,376.75,0.07642857142857143,-323.25,0.06542056074766354,-25.0,3.0625,2.1875,3.0,1.4,0.5,1.75,2.75,1.75,0.75,612.5,351.75,0.005,-348.25,0.04672897196261682,-25.5,0.7142857142857143,-0.5,1.5625,1.25,2.25,1.25,0.25,437.5,351.25,0.0035714285714285713,-348.75,0.037383177570093455,-25.75,0.5714285714285714,-0.75,0.8,-0.25,1,350.0,351.0,0.002857142857142857,-349.0,13.08411214953271,323.25,200.0,348.25,280.0,348.75,350.0,349.0,122500.0
59.5,2.75,1.75,5,60.0,58,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,12,6,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,3660.25,226.875,64.25,16.133333333333333,56.75,166.375,63.25,22.0,57.75,363.0,66.5,10.083333333333334,54.5,3690.5,121.5,0.9918032786885246,-0.5,0.06198347107438017,-56.75,14.0625,10.3125,6.5,1.3636363636363635,1.0,22.5,9.75,0.625,-2.25,228.75,64.75,0.06147540983606557,-57.25,0.045454545454545456,-57.75,0.7333333333333333,-1.0,7.5625,16.5,8.75,0.4583333333333333,-3.25,167.75,63.75,0.045081967213114756,-58.25,0.09917355371900827,-54.5,1.6,2.25,2.1818181818181817,3.25,36,366.0,67.0,0.09836065573770492,-55.0,1.0082644628099173,0.5,16.266666666666666,57.25,22.181818181818183,58.25,10.166666666666666,55.0,3721.0
32.42,2.165,0.0,0,120.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07246376811594203,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,8,2,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.725,0.8478260869565217,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1116.8964,105.77430000000001,36.585,10.559241706161139,30.255000000000003,33.42,34.42,33.42,32.42,33.42,34.42,33.42,32.42,4043.82,154.42000000000002,0.276198347107438,-87.58,0.09470377019748653,-30.255000000000003,10.017225,3.165,4.165,3.165,2.165,3.165,4.165,3.165,2.165,382.96500000000003,124.165,0.02615702479338843,-117.835,0.029922202274087373,-32.42,0.315955766192733,-2.165,1.0,1.0,2.0,1.0,0.0,121.0,122.0,0.008264462809917356,-120.0,0.029922202274087373,-32.42,0.315955766192733,-2.165,1.0,0.0,1,121.0,122.0,0.008264462809917356,-120.0,3.620586475164572,87.58,38.23064770932069,117.835,121.0,120.0,121.0,120.0,14641.0
26.0,1.0,1.75,0,280.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,10,6,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.3484848484848485,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,729.0,54.0,29.0,13.5,25.0,74.25,29.75,9.818181818181818,24.25,27.0,28.0,27.0,26.0,7587.0,308.0,0.09608540925266904,-254.0,0.07407407407407407,-25.0,4.0,5.5,4.75,0.7272727272727273,-0.75,2.0,3.0,2.0,1.0,562.0,283.0,0.0071174377224199285,-279.0,0.10185185185185185,-24.25,1.375,0.75,7.5625,2.75,3.75,2.75,1.75,772.75,283.75,0.009786476868327402,-278.25,0.037037037037037035,-26.0,0.5,-1.0,0.36363636363636365,-1.75,1,281.0,282.0,0.0035587188612099642,-280.0,10.407407407407407,254.0,140.5,279.0,102.18181818181819,278.25,281.0,280.0,78961.0
62.5,12.75,5.0,0,112.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,3,1,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.5655737704918032,0.3805309734513274,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,4032.25,873.125,77.25,4.618181818181818,49.75,381.0,69.5,10.583333333333334,57.5,63.5,64.5,63.5,62.5,7175.5,176.5,0.5619469026548672,-49.5,0.21653543307086615,-49.75,189.0625,82.5,19.75,2.2916666666666665,7.75,13.75,14.75,13.75,12.75,1553.75,126.75,0.12168141592920353,-99.25,0.09448818897637795,-57.5,0.43636363636363634,-7.75,36.0,6.0,7.0,6.0,5.0,678.0,119.0,0.05309734513274336,-107.0,0.015748031496062992,-62.5,0.07272727272727272,-12.75,0.16666666666666666,-5.0,1,113.0,114.0,0.008849557522123894,-112.0,1.779527559055118,49.5,8.218181818181819,99.25,18.833333333333332,107.0,113.0,112.0,12769.0
21.75,1.75,0.0,0,160.0,0,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.014492753623188406,0.010869565217391304,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,7,4,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.625,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,517.5625,62.5625,25.5,8.272727272727273,20.0,22.75,23.75,22.75,21.75,22.75,23.75,22.75,21.75,3662.75,183.75,0.14130434782608695,-138.25,0.12087912087912088,-20.0,7.5625,2.75,3.75,2.75,1.75,2.75,3.75,2.75,1.75,442.75,163.75,0.017080745341614908,-158.25,0.04395604395604396,-21.75,0.36363636363636365,-1.75,1.0,1.0,2.0,1.0,0.0,161.0,162.0,0.006211180124223602,-160.0,0.04395604395604396,-21.75,0.36363636363636365,-1.75,1.0,0.0,1,161.0,162.0,0.006211180124223602,-160.0,7.076923076923077,138.25,58.54545454545455,158.25,161.0,160.0,161.0,160.0,25921.0
26.75,1.125,1.25,0,0.0,5298,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,13,3,1,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.3805309734513274,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,770.0625,58.96875,29.875,13.058823529411764,25.625,62.4375,30.0,12.333333333333334,25.5,27.75,28.75,27.75,26.75,27.75,28.75,27.75,26.75,0.07657657657657657,-25.625,4.515625,4.78125,4.375,0.9444444444444444,-0.125,2.125,3.125,2.125,1.125,2.125,3.125,2.125,1.125,0.08108108108108109,-25.5,1.0588235294117647,0.125,5.0625,2.25,3.25,2.25,1.25,2.25,3.25,2.25,1.25,0.036036036036036036,-26.75,0.47058823529411764,-1.125,0.4444444444444444,-1.25,1,1.0,2.0,1.0,0.0,0.036036036036036036,-26.75,0.47058823529411764,-1.125,0.4444444444444444,-1.25,1.0,0.0,1.0
24.5,13.335,0.04,0,120.0,475,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07608695652173914,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,6,0,0,1,0,0.5680628272251309,0.5106888361045131,0.0,0.6190476190476191,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,650.25,365.5425,39.835,1.7788629229159398,11.165,26.52,26.54,24.51923076923077,24.46,25.5,26.5,25.5,24.5,3085.5,146.5,0.21074380165289255,-95.5,0.562156862745098,-11.165,205.49222500000002,14.908400000000002,15.375,13.783653846153847,13.295000000000002,14.335,15.335,14.335,13.335,1734.535,135.335,0.1184710743801653,-106.66499999999999,0.0407843137254902,-24.46,0.07254970352284618,-13.295000000000002,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,125.84,122.04,0.00859504132231405,-119.96,0.0392156862745098,-24.5,0.06975933031042901,-13.335,0.9615384615384615,-0.040000000000000036,1,121.0,122.0,0.008264462809917356,-120.0,4.745098039215686,95.5,8.440878967561911,106.66499999999999,116.34615384615384,119.96,121.0,120.0,14641.0
17.25,3.0,0.04,0,160.0,40,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07246376811594203,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,8,6,0,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.725,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,333.0625,73.0,22.25,4.5625,14.25,18.98,19.29,17.548076923076923,17.21,18.25,19.25,18.25,17.25,2938.25,179.25,0.11335403726708075,-142.75,0.2191780821917808,-14.25,16.0,4.16,5.04,3.846153846153846,2.96,4.0,5.0,4.0,3.0,644.0,165.0,0.024844720496894408,-157.0,0.05698630136986302,-17.21,0.26,-2.96,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,167.44,162.04,0.006459627329192546,-159.96,0.0547945205479452,-17.25,0.25,-3.0,0.9615384615384615,-0.040000000000000036,1,161.0,162.0,0.006211180124223602,-160.0,8.821917808219178,142.75,40.25,157.0,154.8076923076923,159.96,161.0,160.0,25921.0
20.67,1.835,2.085,5,220.0,2503,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,10,6,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.3484848484848485,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,469.5889000000001,61.434450000000005,24.505000000000003,7.643738977072311,18.835,66.85195,24.755000000000003,7.024311183144247,18.585,130.02,27.67,3.611666666666667,15.670000000000002,4789.070000000001,242.67000000000002,0.09805429864253394,-199.32999999999998,0.13082602676511304,-18.835,8.037225,8.745975,5.92,0.9189627228525121,-0.25,17.009999999999998,8.835,0.4725,-3.165,626.535,223.835,0.012828054298642535,-218.165,0.14236271342870327,-18.585,1.088183421516755,0.25,9.517225,18.509999999999998,9.085,0.5141666666666667,-2.915,681.785,224.085,0.013959276018099548,-217.915,0.27688047992616516,-15.670000000000002,2.1164021164021163,3.165,1.9448946515397083,2.915,36,1326.0,227.0,0.027149321266968326,-215.0,10.198431010613751,199.32999999999998,77.95414462081129,218.165,71.63695299837926,217.915,36.833333333333336,215.0,48841.0
33.58,0.335,0.085,0,180.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.05253623188405797,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,2,6,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.2413793103448276,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1195.7764,46.1643,35.915,25.90262172284644,33.245,37.519299999999994,35.665,31.870967741935484,33.495,34.58,35.58,34.58,33.58,6258.98,215.57999999999998,0.19104972375690607,-146.42000000000002,0.03860613071139387,-33.245,1.782225,1.448475,2.42,1.230414746543779,0.25,1.335,2.335,1.335,0.33499999999999996,241.635,182.335,0.007375690607734807,-179.665,0.03137651821862348,-33.495,0.8127340823970037,-0.25,1.177225,1.085,2.085,1.085,0.08499999999999996,196.385,182.085,0.005994475138121547,-179.915,0.02891844997108155,-33.58,0.7490636704119851,-0.33499999999999996,0.9216589861751152,-0.08499999999999996,1,181.0,182.0,0.0055248618784530384,-180.0,5.234239444765761,146.42000000000002,135.58052434456928,179.665,166.82027649769586,179.915,181.0,180.0,32761.0
21.08,5.0,0.0,0,0.0,0,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,5,2,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.8604651162790697,0.8478260869565217,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,487.5263999999999,132.48,28.08,3.6799999999999997,16.08,22.08,23.08,22.08,21.08,22.08,23.08,22.08,21.08,22.08,23.08,22.08,21.08,0.27173913043478265,-16.08,36.0,6.0,7.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,7.0,6.0,5.0,0.045289855072463775,-21.08,0.16666666666666666,-5.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.045289855072463775,-21.08,0.16666666666666666,-5.0,1.0,0.0,1,1.0,2.0,1.0,0.0,0.045289855072463775,-21.08,0.16666666666666666,-5.0,1.0,0.0,1.0,0.0,1.0
23.92,0.585,0.125,0,240.0,1,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.05253623188405797,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,2,3,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.2413793103448276,0.3805309734513274,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,621.0064000000001,39.498200000000004,26.505000000000003,15.722397476340696,23.335,28.035000000000004,26.045,22.151111111111113,23.795,24.92,25.92,24.92,23.92,6005.72,265.92,0.10340248962655603,-216.07999999999998,0.06360353130016051,-23.335,2.512225,1.783125,2.71,1.4088888888888889,0.45999999999999996,1.585,2.585,1.585,0.585,381.985,242.585,0.006576763485477179,-239.415,0.04514446227929374,-23.795,0.7097791798107256,-0.45999999999999996,1.265625,1.125,2.125,1.125,0.125,271.125,242.125,0.00466804979253112,-239.875,0.04012841091492777,-23.92,0.6309148264984227,-0.585,0.8888888888888888,-0.125,1,241.0,242.0,0.004149377593360996,-240.0,9.670947030497592,216.07999999999998,152.0504731861199,239.415,214.22222222222223,239.875,241.0,240.0,58081.0
18.58,10.0,0.415,0,80.0,42,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.043478260869565216,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,3,6,0,0,0,0,0.5176470588235295,0.0,0.5106888361045131,0.7916666666666666,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,383.37639999999993,215.38,30.58,1.7799999999999998,8.579999999999998,27.705699999999997,20.994999999999997,13.837455830388691,18.165,19.58,20.58,19.58,18.58,1585.9799999999998,100.58,0.24172839506172838,-61.42,0.5617977528089888,-8.579999999999998,121.0,15.565000000000001,12.415,7.773851590106007,9.585,11.0,12.0,11.0,10.0,891.0,92.0,0.13580246913580246,-70.0,0.07226762002042902,-18.165,0.12863636363636363,-9.585,2.002225,1.415,2.415,1.415,0.41500000000000004,114.61500000000001,82.415,0.017469135802469136,-79.585,0.05107252298263534,-18.58,0.09090909090909091,-10.0,0.7067137809187279,-0.41500000000000004,1,81.0,82.0,0.012345679012345678,-80.0,4.136874361593463,61.42,7.363636363636363,70.0,57.24381625441696,79.585,81.0,80.0,6561.0
33.08,1.625,0.54,0,0.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.043478260869565216,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,3,6,0,0,1,0,0.5176470588235295,0.0,0.5106888361045131,0.7916666666666666,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,1161.4463999999998,89.46,36.705,12.982857142857142,31.455,52.4832,35.62,22.129870129870127,32.54,34.08,35.08,34.08,33.08,34.08,35.08,34.08,33.08,0.07702464788732395,-31.455,6.890625,4.0425,4.165,1.7045454545454546,1.085,2.625,3.625,2.625,1.625,2.625,3.625,2.625,1.625,0.04518779342723005,-32.54,0.5866666666666667,-1.085,2.3716,1.54,2.54,1.54,0.54,1.54,2.54,1.54,0.54,0.029342723004694836,-33.08,0.38095238095238093,-1.625,0.6493506493506493,-0.54,1,1.0,2.0,1.0,0.0,0.029342723004694836,-33.08,0.38095238095238093,-1.625,0.6493506493506493,-0.54,1.0,0.0,1.0
52.5,7.0,3.0,0,0.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.07608695652173914,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0.5176470588235295,0.0,0.5106888361045131,0.6190476190476191,0.3805309734513274,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,2862.25,428.0,61.5,6.6875,45.5,214.0,57.5,13.375,49.5,53.5,54.5,53.5,52.5,53.5,54.5,53.5,52.5,0.14953271028037382,-45.5,64.0,32.0,12.0,2.0,4.0,8.0,9.0,8.0,7.0,8.0,9.0,8.0,7.0,0.07476635514018691,-49.5,0.5,-4.0,16.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,0.018691588785046728,-52.5,0.125,-7.0,0.25,-3.0,1,1.0,2.0,1.0,0.0,0.018691588785046728,-52.5,0.125,-7.0,0.25,-3.0,1.0,0.0,1.0
